information on first class round trip from pittsburgh to san francisco  ,<NOTABLE> <NOTABLE> B-class_type I-class_type B-round_trip I-round_trip <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O B-class_type I-class_type B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
ground transportation in denver  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O B-city_name  
what flights leave denver before noon on northwest airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-before B-time <NOTABLE> B-airline_name I-airline_name  ,O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O B-airline_name I-airline_name  
can i go from boston to san francisco with a stopover in denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name  
what flights from salt lake city to new york city arrive next saturday before DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-next B-day_name B-before B-time I-time  ,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-arrive_date.date_relative B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time  
is us air  ,<NOTABLE> B-airline_name I-airline_name  ,O B-airline_name I-airline_name  
show departures and arrivals in atlanta for american airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name  ,O O O O O B-city_name O B-airline_name I-airline_name  
show me the flights from montreal to chicago  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
what aircraft is co DIGITDIGITDIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_code B-integer  ,O O O B-airline_code B-flight_number  
flight from dallas to boston tomorrow  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-today_relative  ,O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative  
show me flights between milwaukee and phoenix on saturday or sunday american airlines  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-or B-day_name B-airline_name I-airline_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name B-airline_name I-airline_name  
i 'd like to fly nonstop from atlanta to baltimore and get there at DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-flight_stop <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-time I-time  ,O O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name O O O O B-arrive_time.time I-arrive_time.time  
is there ground transportation from the dallas airport to downtown dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airport_name I-airport_name <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name  
i would like an evening flight from pittsburgh to los angeles on june third  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
show me the flights from boston to san francisco that arrive in the afternoon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_time.period_of_day  
i live in denver and i 'd like to make a trip to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name  
what 's the capacity of an f28  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-aircraft_code  ,O O O O O O B-aircraft_code  
how many united flights are there to san francisco  ,<NOTABLE> <NOTABLE> B-airline_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O B-airline_name O O O O B-toloc.city_name I-toloc.city_name  
and what are the flights from nashville to tacoma on the eighteenth again  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_number <NOTABLE>  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O  
philadelphia to san francisco next week tuesday show the flights  ,B-city_name <NOTABLE> B-city_name I-city_name B-next <NOTABLE> B-day_name <NOTABLE> <NOTABLE> <NOTABLE>  ,B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.date_relative O B-depart_date.day_name O O O  
show me flights from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
show me all flights from montreal  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name  
show me fares from seattle to minneapolis  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
where does canadian airlines international fly to  ,<NOTABLE> <NOTABLE> B-airline_name I-airline_name I-airline_name <NOTABLE> <NOTABLE>  ,O O B-airline_name I-airline_name I-airline_name O O  
boston to pittsburgh  ,B-city_name <NOTABLE> B-city_name  ,B-fromloc.city_name O B-toloc.city_name  
can you tell me the cheapest flight between boston and san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
does united airline have any flights from dallas to san francisco  ,<NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
list all takeoffs and landings at general mitchell international  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airport_name I-airport_name I-airport_name  ,O O O O O O B-airport_name I-airport_name I-airport_name  
i want a flight from san diego to indianapolis that leaves tuesday afternoon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day  
i want wednesday flights from atlanta to washington dc  ,<NOTABLE> <NOTABLE> B-day_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-state_code  ,O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code  
does continental airlines fly from pittsburgh to atlanta  ,<NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name  
what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-class_type I-class_type <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-month_name B-day_number I-day_number  ,O O O B-cost_relative B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number  
please give me flights from atlanta to boston on wednesday afternoon and thursday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-depart_date.day_name B-depart_time.period_of_day  
show me the cheapest one way flight from san francisco to boston leaving san francisco after DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name B-after B-time I-time  ,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time  
how long does it take to get from kansas city to st. paul  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what airline is dl DIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_code B-integer  ,O O O B-airline_code B-flight_number  
please show me flights from boston to denver with a stopover in philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name  
i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-round_trip I-round_trip <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name month_name <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE>  ,O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O O O O B-stoploc.city_name O O O O B-cost_relative O  
please list the flights from pittsburgh to baltimore arriving may seventh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number  
flights from cleveland to kansas city on monday  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name  ,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name  
list the fares of midway airlines flights from boston to philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name  
i 'm interested in flying from boston to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name  
what flights go from dallas to denver after DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-after B-time I-time  ,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time  
show me the schedule for airlines leaving pittsburgh going to san francisco for next monday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-schedule <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-next B-day_name  ,O O O B-flight_time O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O B-depart_date.date_relative B-depart_date.day_name  
flights from baltimore to washington dc  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-state_code  ,O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code  
fares and flights from denver to philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name  
show me flights from new york to miami  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
how many first class flights does united have leaving from all cities today  ,<NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-today_relative  ,O O B-class_type I-class_type O O B-airline_name O O O O O B-depart_date.today_relative  
show me all flights from san francisco to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-or B-city_name B-or B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name O O O B-toloc.city_name  
show me flights denver to washington on wednesday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
show flights from pittsburgh to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-fromloc.city_name O B-toloc.city_name  
show me the flights from love field to other airports  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airport_name I-airport_name <NOTABLE> <NOTABLE> <NOTABLE>  ,O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O  
what are the rental car rates in dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> B-transport_type I-transport_type <NOTABLE> <NOTABLE> B-city_name  ,O O O B-transport_type I-transport_type O O B-city_name  
show me a list of flights on july twenty second leaving dc to dallas leaving dc after DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number I-day_number <NOTABLE> B-state_code <NOTABLE> B-city_name <NOTABLE> B-state_code B-after B-time I-time  ,O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.state_code O B-toloc.city_name O B-fromloc.state_code B-depart_time.time_relative B-depart_time.time I-depart_time.time  
tell me about flights from salt lake city to st. petersburg  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the flight schedule from pittsburgh to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_time I-flight_time <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
us DIGITDIGITDIGIT pittsburgh to philadelphia what is the fare  ,B-airline_code B-integer B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE>  ,B-airline_code B-flight_number B-fromloc.city_name O B-toloc.city_name O O O O  
flights from boston to pittsburgh  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O B-fromloc.city_name O B-toloc.city_name  
i 'd like to fly early tomorrow from columbus to minneapolis  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-early B-today_relative <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-depart_time.period_mod B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name  
are there delta flights leaving denver  ,<NOTABLE> <NOTABLE> B-airline_name <NOTABLE> <NOTABLE> B-city_name  ,O O B-airline_name O O B-fromloc.city_name  
give me return flights from philadelphia to san francisco for december third  ,<NOTABLE> <NOTABLE> B-return <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
what does nw stand for  ,<NOTABLE> <NOTABLE> B-airline_code <NOTABLE> <NOTABLE>  ,O O B-airline_code O O  
i need one first class ticket from dallas fort worth to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
is there a plane from boston to washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
show me the flights leaving saturday or sunday from milwaukee to phoenix  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-day_name B-or B-day_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-depart_date.day_name B-or B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name  
what flights do you have from burbank to tacoma washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name  
what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-time <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-around B-time <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-depart_time.time O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.time_relative B-depart_time.time O B-fromloc.city_name O B-toloc.city_name  
latest flight from houston to san jose  ,B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the least expensive flight from miami to cleveland on sunday after noon  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative I-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-after B-time  ,O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time  
